"id","token","bayes_categories_id","count"
"6088","electrons","1","3"
"6089","core","1","6"
"6090","ability","1","1"
"6091","experimental","1","3"
"6092","opens","1","1"
"6093","opportunities","1","1"
"6094","matter","1","3"
"6095","polymerase","1","2"
"6096","σ54","1","6"
"6097","transcription","1","3"
"6098","rnap","1","6"
"6099","requires","1","2"
"6100","specific","1","6"
"6101","promoter","1","1"
"6102","variant","1","1"
"6103","initially","1","1"
"6104","silent","1","1"
"6105","requiring","1","1"
"6106","specialized","1","1"
"6107","activators","1","1"
"6108","kilodalton","1","1"
"6109","holoenzyme","1","1"
"6110","angstroms","1","1"
"6111","reveals","1","2"
"6112","details","1","1"
"6113","exert","1","1"
"6114","inhibitory","1","2"
"6115","σ70","1","1"
"6116","unanticipated","1","1"
"6117","arrangement","1","2"
"6118","observe","1","1"
"6119","hotspots","1","1"
"6120","rnaps","1","1"
"6121","targeted","1","1"
"6122","range","1","3"
"6123","tune","1","1"
"6124","yun","1","1"
"6125","vidya","1","1"
"6126","darbari","1","1"
"6127","nan","1","1"
"6128","duo","1","1"
"6129","glyde","1","1"
"6130","ping","1","1"
"6131","jared","1","1"
"6132","winkelman","1","1"
"6133","richard","1","1"
"6134","gourse","1","1"
"6135","katsuhiko","1","1"
"6136","murakami","1","1"
"6137","martin","1","1"
"6138","buck","1","1"
"6139","xiaodong","1","1"
"6140","barrelled","1","2"
"6141","fluoride","1","2"
"6142","channel","1","4"
"6143","contend","1","1"
"6144","hazards","1","1"
"6145","posed","1","1"
"6146","microorganisms","1","1"
"6147","anion","1","2"
"6148","channels","1","2"
"6149","fluc","1","3"
"6150","idiosyncratic","1","1"
"6151","unearthed","1","1"
"6152","selectivity","1","2"
"6153","dual","1","2"
"6154","topology","1","2"
"6155","dimeric","1","1"
"6156","understand","1","1"
"6157","permeation","1","1"
"6158","antiparallel","1","1"
"6159","convene","1","1"
"6160","selective","1","1"
"6161","pore","1","2"
"6162","solve","1","1"
"6163","homologues","1","1"
"6164","monobody","1","1"
"6165","maximum","1","1"
"6166","surprising","1","1"
"6167","pathways","1","2"
"6168","includes","1","1"
"6169","centrally","1","1"
"6170","coordinated","1","1"
"6171","cation","1","1"
"6172","arise","1","1"
"6173","narrow","1","2"
"6174","unusual","1","1"
"6175","coordination","1","2"
"6176","quadrupolar","1","1"
"6177","edges","1","1"
"6178","phenylalanine","1","1"
"6179","rings","1","1"
"6180","eif3","1","6"
"6181","43s","1","4"
"6182","preinitiation","1","1"
"6183","comprising","1","1"
"6184","40s","1","1"
"6185","initiator","1","1"
"6186","eif","1","1"
"6187","attach","1","1"
"6188","scan","1","1"
"6189","scanning","1","2"
"6190","structured","1","1"
"6191","dexh","1","1"
"6192","box","1","1"
"6193","dhx29","1","2"
"6194","participates","1","1"
"6195","steps","1","1"
"6196","pci","1","3"
"6197","proteasome","1","1"
"6198","cop9","1","1"
"6199","signalosome","1","1"
"6200","mpn","1","3"
"6201","mpr1","1","1"
"6202","pad1","1","1"
"6203","amino","1","1"
"6204","constitute","1","1"
"6205","peripheral","1","3"
"6206","flexibly","1","1"
"6207","showing","1","1"
"6208","organization","1","1"
"6209","build","1","1"
"6210","complete","1","1"
"6211","polyalanine","1","1"
"6212","discussed","1","1"
"6213","glycine","1","9"
"6214","elucidated","1","1"
"6215","strychnine","1","4"
"6216","glyr","1","3"
"6217","mediates","1","1"
"6218","synaptic","1","1"
"6219","spinal","1","1"
"6220","cord","1","1"
"6221","brainstem","1","1"
"6222","neurological","1","1"
"6223","autism","1","1"
"6224","hyperekplexia","1","1"
"6225","pharmacology","1","1"
"6226","hindered","1","1"
"6227","zebrafish","1","1"
"6228","ivermectin","1","3"
"6229","arrests","1","1"
"6230","antagonist","1","1"
"6231","closed","1","1"
"6232","stabilizes","1","1"
"6233","adopts","1","1"
"6234","potentially","1","1"
"6235","desensitized","1","1"
"6236","partially","1","1"
"6237","expands","1","1"
"6238","outward","1","1"
"6239","movement","1","1"
"6240","promotes","1","1"
"6241","rearrangement","1","1"
"6242","extracellular","1","1"
"6243","wrist","1","1"
"6244","leads","1","1"
"6245","rotation","1","6"
"6246","axis","1","1"
"6247","occluding","1","1"
"6248","conduction","1","1"
"6249","illuminate","1","1"
"6250","rubric","1","1"
"6251","interpret","1","1"
"6252","cys","1","1"
"6253","fails","1","2"
"6254","scientist","1","1"
"6255","hunter","1","1"
"6256","schaedle","1","1"
"6257","september","1","1"
"6258","iran","1","1"
"6259","archaeal","1","4"
"6260","segregation","1","4"
"6261","linkages","1","1"
"6262","wealth","1","1"
"6263","organisms","1","1"
"6264","unveil","1","1"
"6265","sulfolobus","1","1"
"6266","pnob8","1","1"
"6267","partition","1","1"
"6268","atypical","1","1"
"6269","parb","1","3"
"6270","adaptor","1","1"
"6271","centromere","1","1"
"6272","aspa","1","2"
"6273","utilizes","1","1"
"6274","spreading","1","1"
"6275","create","1","2"
"6276","superhelix","1","1"
"6277","supercomplex","1","1"
"6278","links","1","1"
"6279","walker","1","1"
"6280","motif","1","2"
"6281","harbors","1","1"
"6282","similarity","1","1"
"6283","cenpa","1","1"
"6284","dictates","1","1"
"6285","combines","1","1"
"6286","eukarya","1","1"
"6287","principles","1","1"
"6288","maria","1","1"
"6289","schumacher","1","1"
"6290","tonthat","1","1"
"6291","jeehyun","1","1"
"6292","fernando","1","1"
"6293","rodriguez","1","1"
"6294","castañeda","1","1"
"6295","naga","1","1"
"6296","babu","1","1"
"6297","chinnam","1","1"
"6298","kalliomaa","1","1"
"6299","sanford","1","1"
"6300","irene","1","1"
"6301","madhuri","1","1"
"6302","barge","1","1"
"6303","porsha","1","1"
"6304","shaw","1","1"
"6305","daniela","1","1"
"6306","barillà","1","1"
"6307","editing","1","6"
"6308","adar1","1","5"
"6309","prevents","1","1"
"6310","mda5","1","2"
"6311","sensing","1","2"
"6312","dsrna","1","6"
"6313","nonself","1","1"
"6314","inosine","1","1"
"6315","prevalent","1","1"
"6316","posttranscriptional","1","1"
"6317","modification","1","1"
"6318","adar","1","1"
"6319","deaminase","1","1"
"6320","acting","1","1"
"6321","addition","1","2"
"6322","additional","1","1"
"6323","functions","1","2"
"6324","determine","1","3"
"6325","generated","1","1"
"6326","deficient","1","2"
"6327","knock","1","1"
"6328","mutation","1","1"
"6329","adar1e861a","1","3"
"6330","e861a","1","3"
"6331","denotes","1","1"
"6332","glu861","1","1"
"6333","ala861","1","1"
"6334","embryos","1","1"
"6335","died","1","1"
"6336","e13","1","1"
"6337","embryonic","1","2"
"6338","interferon","1","3"
"6339","stranded","1","1"
"6340","genome","1","1"
"6341","substrates","1","1"
"6342","clustered","1","1"
"6343","hyperediting","1","1"
"6344","long","1","1"
"6345","loops","1","1"
"6346","untranslated","1","1"
"6347","transcripts","1","2"
"6348","finally","1","1"
"6349","death","1","1"
"6350","phenotypes","1","1"
"6351","rescued","1","1"
"6352","concurrent","1","1"
"6353","deletion","1","1"
"6354","cytosolic","1","2"
"6355","sensor","1","1"
"6356","preventing","1","1"
"6357","brian","1","1"
"6358","liddicoat","1","1"
"6359","piskol","1","1"
"6360","alistair","1","1"
"6361","chalk","1","1"
"6362","gokul","1","1"
"6363","ramaswami","1","1"
"6364","miyoko","1","1"
"6365","higuchi","1","1"
"6366","jochen","1","2"
"6367","hartner","1","1"
"6368","billy","1","1"
"6369","peter","1","4"
"6370","seeburg","1","1"
"6371","carl","1","1"
"6372","walkley","1","1"
"6395","shin","2","2"
"6396","regulation","2","10"
"6397","dopamine","2","2"
"6398","glutamate","2","2"
"6399","nucleus","2","3"
"6400","accumbens","2","2"
"6401","neuroscience","2","6"
"6402","jung","2","1"
"6403","hoon","2","1"
"6404","adrover","2","1"
"6405","jürgen","2","1"
"6406","wess","2","1"
"6407","veronica","2","1"
"6408","alvarez","2","1"
"6409","amyloid","1","5"
"6410","pathology","1","6"
"6411","cerebral","1","3"
"6412","angiopathy","1","3"
"6413","hundred","1","1"
"6414","individuals","1","4"
"6415","creutzfeldt","1","1"
"6416","jakob","1","1"
"6417","disease","1","6"
"6418","cjd","1","3"
"6419","worldwide","1","1"
"6420","result","1","1"
"6421","childhood","1","1"
"6422","cadaveric","1","1"
"6423","pituitary","1","2"
"6424","hormone","1","1"
"6425","contaminated","1","1"
"6426","prions","1","1"
"6427","ceased","1","1"
"6428","iatrogenic","1","4"
"6429","icjd","1","3"
"6430","continues","1","1"
"6431","prolonged","1","1"
"6432","incubation","1","1"
"6433","periods","1","2"
"6434","prion","1","5"
"6435","infections","1","2"
"6436","autopsy","1","1"
"6437","moderate","1","1"
"6438","severe","1","1"
"6439","grey","1","2"
"6440","vascular","1","3"
"6441","deposition","1","5"
"6442","typical","1","1"
"6443","alzheimer","1","4"
"6444","blood","1","1"
"6445","vessel","1","1"
"6446","walls","1","4"
"6447","characteristic","1","1"
"6448","localize","1","1"
"6449","patients","1","7"
"6450","pathogenic","1","1"
"6451","apoe","1","2"
"6452","risk","1","3"
"6453","alleles","1","3"
"6454","onset","1","1"
"6455","series","1","1"
"6456","diseases","1","2"
"6457","prospective","1","1"
"6458","observational","1","1"
"6459","cohort","1","1"
"6460","showed","1","2"
"6461","minimal","1","1"
"6462","cases","1","2"
"6463","age","1","5"
"6464","decade","1","1"
"6465","older","1","3"
"6466","analysed","1","1"
"6467","glands","1","1"
"6468","marked","1","2"
"6469","multiple","1","1"
"6470","seeding","1","1"
"6471","primates","1","1"
"6472","transgenic","1","1"
"6473","nervous","1","1"
"6474","inoculation","1","1"
"6475","brain","1","1"
"6476","homogenate","1","1"
"6477","parenchymal","1","1"
"6478","controls","1","1"
"6479","exposed","1","1"
"6480","prompt","1","1"
"6481","investigation","1","1"
"6482","routes","1","1"
"6483","relevant","1","1"
"6484","proteopathic","1","1"
"6485","seeds","1","1"
"6486","neurodegenerative","1","1"
"6487","matters","2","1"
"6488","intrinsic","2","9"
"6489","inside","2","4"
"6490","document","2","2"
"6491","shift","2","4"
"6492","assigned","2","1"
"6493","pursuit","2","5"
"6494","task","2","1"
"6495","tasks","2","2"
"6496","exercising","2","1"
"6497","visiting","2","1"
"6498","museum","2","1"
"6499","lab","2","1"
"6500","rated","2","1"
"6501","actual","2","3"
"6502","planned","2","1"
"6503","persistence","2","1"
"6504","regret","2","1"
"6505","choosers","2","1"
"6506","forgo","2","1"
"6507","pursuers","2","1"
"6508","seek","2","1"
"6509","valuation","2","1"
"6510","occurs","2","2"
"6511","extrinsic","2","3"
"6512","valued","2","1"
"6513","similarly","2","1"
"6514","psycinfo","2","1"
"6515","database","2","1"
"6516","apa","2","1"
"6517","reserved","2","1"
"6525","podcast","2","2"
"6526","october","2","1"
"6527","week","2","1"
"6528","math","2","2"
"6529","app","2","1"
"6530","helps","2","1"
"6531","anxious","2","1"
"6532","boost","2","1"
"6533","kids","2","1"
"6534","achievement","2","1"
"6535","stories","2","1"
"6536","dengue","1","2"
"6537","subgenomic","1","2"
"6538","trim25","1","2"
"6539","inhibit","1","1"
"6540","epidemiological","1","3"
"6541","fitness","1","4"
"6542","global","1","8"
"6543","virus","1","1"
"6544","denv","1","5"
"6545","viral","1","3"
"6546","genetic","1","1"
"6547","diversity","1","1"
"6548","epidemic","1","2"
"6549","governing","1","1"
"6550","remain","1","2"
"6551","determinant","1","1"
"6552","foreign","1","1"
"6553","dominant","1","2"
"6554","serotype","1","1"
"6555","clade","1","3"
"6556","puerto","1","1"
"6557","rico","1","1"
"6558","replaced","1","1"
"6559","endemic","1","1"
"6560","levels","1","2"
"6561","flavivirus","1","1"
"6562","sfrna","1","2"
"6563","genomic","1","2"
"6564","replication","1","1"
"6565","prevention","1","1"
"6566","tripartite","1","1"
"6567","deubiquitylation","1","1"
"6568","sustained","1","1"
"6569","amplified","1","1"
"6570","retinoic","1","1"
"6571","acid","1","1"
"6572","rig","1","1"
"6573","distinctive","1","1"
"6574","evade","1","1"
"6575","innate","1","1"
"6576","gayathri","1","1"
"6577","manokaran","1","1"
"6578","esteban","1","1"
"6579","finol","1","1"
"6580","chunling","1","1"
"6581","jayantha","1","1"
"6582","gunaratne","1","1"
"6583","justin","1","1"
"6584","bahl","1","1"
"6585","eugenia","1","1"
"6586","ong","1","1"
"6587","hwee","1","1"
"6588","cheng","1","1"
"6589","tan","1","1"
"6590","october","1","1"
"6591","sessions","1","1"
"6592","alex","1","1"
"6593","ward","1","1"
"6594","duane","1","1"
"6595","gubler","1","1"
"6596","eva","1","1"
"6597","harris","1","1"
"6598","mariano","1","1"
"6599","garcia","1","1"
"6600","blanco","1","1"
"6601","eng","1","1"
"6602","eong","1","1"
"6603","ooi","1","1"
"6604","identification","1","1"
"6605","oncogenic","1","3"
"6606","rab","1","1"
"6607","hairpin","1","1"
"6608","screen","1","1"
"6609","genes","1","1"
"6610","akt","1","4"
"6611","phosphorylation","1","2"
"6612","rab35","1","6"
"6613","guanosine","1","1"
"6614","triphosphatase","1","1"
"6615","gtpase","1","2"
"6616","implicated","1","1"
"6617","endomembrane","1","2"
"6618","regulator","1","1"
"6619","phosphatidylinositol","1","1"
"6620","kinase","1","1"
"6621","pi3k","1","5"
"6622","suppresses","1","1"
"6623","mutant","1","1"
"6624","constitutively","1","2"
"6625","activates","1","1"
"6626","upstream","1","1"
"6627","pdk1","1","1"
"6628","mtorc2","1","1"
"6629","copurifies","1","1"
"6630","immunoprecipitation","1","1"
"6631","assays","1","1"
"6632","somatic","1","1"
"6633","generate","1","1"
"6634","activate","1","1"
"6635","signaling","1","2"
"6636","suppress","1","1"
"6637","apoptosis","1","1"
"6638","transform","1","1"
"6639","manner","1","1"
"6640","sufficient","1","1"
"6641","platelet","1","1"
"6642","lamp2","1","1"
"6643","positive","1","1"
"6644","endomembranes","1","2"
"6645","suggesting","1","1"
"6646","dysregulated","1","1"
"6647","douglas","1","1"
"6648","wheeler","1","1"
"6649","roberto","1","1"
"6650","zoncu","1","1"
"6651","david","1","3"
"6652","sabatini","1","1"
"6653","charles","1","1"
"6654","sawyers","1","1"
"6655","correlates","1","1"
"6656","ctla","1","2"
"6657","blockade","1","1"
"6658","metastatic","1","2"
"6659","melanoma","1","3"
"6660","monoclonal","1","1"
"6661","antibodies","1","1"
"6662","directed","1","1"
"6663","cytotoxic","1","1"
"6664","lymphocyte","1","1"
"6665","antigen","1","1"
"6666","ipilimumab","1","2"
"6667","yield","1","1"
"6668","considerable","1","1"
"6669","benefit","1","2"
"6670","inhibiting","1","1"
"6671","predictors","1","1"
"6672","incompletely","1","1"
"6673","characterized","1","2"
"6674","investigate","1","1"
"6675","roles","1","1"
"6676","neoantigens","1","1"
"6677","alterations","1","1"
"6678","analyzed","1","2"
"6679","exomes","1","1"
"6680","pretreatment","1","2"
"6681","biopsies","1","1"
"6682","matching","1","1"
"6683","germline","1","1"
"6684","samples","1","2"
"6685","transcriptome","1","1"
"6686","load","1","2"
"6687","neoantigen","1","2"
"6688","cytolytic","1","1"
"6689","markers","1","1"
"6690","significantly","1","1"
"6691","recurrent","1","1"
"6692","peptide","1","1"
"6693","sequences","1","1"
"6694","predicted","1","2"
"6695","responder","1","1"
"6696","populations","1","1"
"6697","characterization","1","1"
"6698","needed","1","1"
"6699","robust","1","1"
"6700","resistance","1","1"
"6701","eliezer","1","1"
"6702","diana","1","1"
"6703","miao","1","1"
"6704","bastian","1","1"
"6705","schilling","1","1"
"6706","sachet","1","1"
"6707","shukla","1","1"
"6708","christian","1","1"
"6709","blank","1","1"
"6710","lisa","1","1"
"6711","zimmer","1","1"
"6712","antje","1","1"
"6713","sucker","1","1"
"6714","uwe","1","1"
"6715","hillen","1","1"
"6716","marnix","1","1"
"6717","geukes","1","1"
"6718","foppen","1","1"
"6719","simone","1","1"
"6720","goldinger","1","1"
"6721","utikal","1","1"
"6722","jessica","1","1"
"6723","hassel","1","1"
"6724","benjamin","1","1"
"6725","weide","1","1"
"6726","katharina","1","1"
"6727","kaehler","1","1"
"6728","carmen","1","1"
"6729","loquai","1","1"
"6730","mohr","1","1"
"6731","ralf","1","1"
"6732","gutzmer","1","1"
"6733","dummer","1","1"
"6734","stacey","1","1"
"6735","gabriel","1","1"
"6736","catherine","1","1"
"6737","dirk","1","1"
"6738","schadendorf","1","1"
"6739","levi","1","1"
"6740","garraway","1","1"
"6741","identifies","1","1"
"6742","strigolactone","1","7"
"6743","striga","1","4"
"6744","strigolactones","1","2"
"6745","naturally","1","1"
"6746","occurring","1","1"
"6747","plant","1","6"
"6748","fungi","1","1"
"6749","parasitic","1","2"
"6750","infestations","1","1"
"6751","hermonthica","1","1"
"6752","polyspecific","1","1"
"6753","picomolar","1","1"
"6754","concentrations","1","1"
"6755","revealed","1","1"
"6756","arabidopsis","1","3"
"6757","explain","1","1"
"6758","sensitivity","1","3"
"6759","plants","1","2"
"6760","expressing","1","1"
"6761","bioassay","1","1"
"6762","chemicals","1","1"
"6763","altered","1","1"
"6764","shigeo","1","1"
"6765","toh","1","1"
"6766","duncan","1","1"
"6767","holbrook","1","1"
"6768","smith","1","1"
"6769","stogios","1","1"
"6770","olena","1","1"
"6771","onopriyenko","1","1"
"6772","shelley","1","1"
"6773","lumba","1","1"
"6774","yuichiro","1","1"
"6775","tsuchiya","1","1"
"6776","alexei","1","1"
"6777","savchenko","1","1"
"6778","mccourt","1","1"
"6779","visualization","1","1"
"6780","cellulose","1","7"
"6781","synthases","1","1"
"6782","biosynthesis","1","1"
"6783","xylem","1","2"
"6784","tissues","1","1"
"6785","vast","1","1"
"6786","majority","1","1"
"6787","terrestrial","1","1"
"6788","biomass","1","1"
"6789","lines","1","1"
"6790","contained","1","1"
"6791","master","1","1"
"6792","fate","1","1"
"6793","quantitatively","1","1"
"6794","image","1","1"
"6795","fluorescently","1","1"
"6796","tagged","1","1"
"6797","synthase","1","2"
"6798","protoxylem","1","1"
"6799","wall","1","3"
"6800","thickenings","1","1"
"6801","redistribution","1","1"
"6802","cesa7","1","1"
"6803","cscs","1","4"
"6804","velocities","1","1"
"6805","faster","1","1"
"6806","production","1","1"
"6807","combination","1","1"
"6808","enables","1","1"
"6809","synthesized","1","1"
"6810","watanabe","1","1"
"6811","meents","1","1"
"6812","mcdonnell","1","1"
"6813","barkwill","1","1"
"6814","sampathkumar","1","1"
"6815","cartwright","1","1"
"6816","demura","1","1"
"6817","ehrhardt","1","1"
"6818","samuels","1","1"
"6819","mansfield","1","1"
"6820","finding","1","1"
"6821","optimal","1","3"
"6822","heterogeneous","1","2"
"6823","catalysts","1","2"
"6824","counting","1","1"
"6825","nearest","1","3"
"6826","neighbors","1","3"
"6827","catalyst","1","1"
"6828","reaction","1","2"
"6829","catalytically","1","1"
"6830","methodologies","1","1"
"6831","sabatier","1","1"
"6832","plots","1","2"
"6833","adsorption","1","1"
"6834","maximize","1","1"
"6835","catalytic","1","2"
"6836","difficult","1","2"
"6837","guidelines","1","1"
"6838","devise","1","1"
"6839","introduce","1","1"
"6840","predict","1","1"
"6841","geometric","1","1"
"6842","method","1","1"
"6843","illustrated","1","1"
"6844","reduction","1","1"
"6845","catalyzed","1","1"
"6846","number","1","2"
"6847","terraces","1","1"
"6848","superior","1","1"
"6849","rationale","1","1"
"6850","alloying","1","1"
"6851","affordable","1","1"
"6852","methods","1","1"
"6853","federico","1","1"
"6854","calle","1","1"
"6855","vallejo","1","1"
"6856","jakub","1","1"
"6857","tymoczko","1","1"
"6858","viktor","1","1"
"6859","colic","1","1"
"6860","quang","1","1"
"6861","huy","1","1"
"6862","marcus","1","1"
"6863","pohl","1","1"
"6864","karina","1","1"
"6865","morgenstern","1","1"
"6866","loffreda","1","1"
"6867","philippe","1","1"
"6868","sautet","1","1"
"6869","wolfgang","1","1"
"6870","schuhmann","1","1"
"6871","aliaksandr","1","1"
"6872","bandarenka","1","1"
"6884","modeling","2","1"
"6885","transcription","2","6"
"6886","rna","2","5"
"6887","delays","2","1"
"6888","statistics","2","1"
"6889","transcriptional","2","4"
"6890","kinetics","2","2"
"6891","mrna","2","1"
"6892","profiles","2","1"
"6893","processing","2","1"
"6894","splicing","2","1"
"6895","delay","2","1"
"6896","methods","2","1"
"6897","applicable","2","1"
"6916","kisspeptin","2","2"
"6917","pulses","2","2"
"6918","physiology","2","1"
"6919","reproductive","2","1"
"6920","functioning","2","1"
"6921","mammals","2","2"
"6922","gonadotropin","2","2"
"6923","releasing","2","3"
"6924","hormone","2","1"
"6925","gnrh","2","2"
"6926","neurons","2","3"
"6927","generating","2","1"
"6928","pulsatile","2","1"
"6929","secretion","2","1"
"6930","neural","2","1"
"6931","episodic","2","1"
"6932","suggested","2","1"
"6933","arcuate","2","1"
"6934","arn","2","1"
"6935","involved","2","3"
"6952","physics","2","2"
"6953","uem","2","2"
"6954","pivotal","2","1"
"6955","tool","2","2"
"6956","subparticle","2","1"
"6957","motion","2","1"
"6958","pinem","2","1"
"6959","technique","2","1"
"6960","detection","2","1"
"6961","electrons","2","1"
"6962","gained","2","1"
"6963","femtosecond","2","4"
"6964","pulse","2","1"
"6965","coupling","2","5"
"7024","distinct","2","4"
"7025","wall","2","2"
"7026","networks","2","1"
"7027","mtb","2","2"
"7028","microbiology","2","2"
"7029","peptidoglycan","2","1"
"7030","polymer","2","1"
"7031","saccharide","2","1"
"7032","chains","2","1"
"7033","cross","2","2"
"7034","peptides","2","5"
"7035","bacterial","2","3"
"7036","extensively","2","2"
"7037","studied","2","2"
"7038","organisms","2","5"
"7039","understood","2","4"
"7040","mycobacteria","2","1"
"7041","pathogen","2","2"
"7042","mycobacterium","2","1"
"7043","tuberculosis","2","1"
"7044","principle","2","1"
"7045","opn5","2","1"
"7046","photoentrainment","2","1"
"7047","circadian","2","1"
"7048","clocks","2","1"
"7049","retina","2","1"
"7050","locally","2","1"
"7051","synchronized","2","1"
"7052","cycles","2","9"
"7053","suprachiasmatic","2","1"
"7054","nuclei","2","1"
"7055","scn","2","1"
"7056","brain","2","3"
"7057","unexpectedly","2","1"
"7058","entrainment","2","1"
"7059","require","2","1"
"7060","rods","2","1"
"7061","cones","2","1"
"7062","melanopsin","2","1"
"7063","opn4","2","1"
"7064","involvement","2","1"
"7065","retinal","2","3"
"7066","photopigment","2","1"
"7067","lymphocyte","2","1"
"7068","dominance","2","1"
"7069","ebv","2","3"
"7070","lymphoma","2","3"
"7071","epstein","2","1"
"7072","barr","2","1"
"7073","virus","2","2"
"7074","infection","2","1"
"7075","hodgkin","2","2"
"7076","nhl","2","2"
"7077","intriguingly","2","1"
"7078","repopulated","2","1"
"7079","immune","2","6"
"7080","profile","2","1"
"7081","humanized","2","1"
"7082","newborn","2","1"
"7083","immunodeficient","2","1"
"7084","nsg","2","1"
"7085","engrafted","2","1"
"7086","cord","2","1"
"7087","blood","2","4"
"7088","cd34","2","1"
"7089","hematopoietic","2","1"
"7090","hscs","2","1"
"7091","solving","1","1"
"7092","mysteries","1","1"
"7093","shifting","1","1"
"7094","spaces","1","1"
"7095","mathematician","1","1"
"7096","wins","1","1"
"7097","prize","1","2"
"7098","annual","1","1"
"7099","breakthrough","1","1"
"7100","mathematics","1","1"
"7101","topologist","1","1"
"7102","ian","1","1"
"7103","agol","1","1"
"7104","university","1","1"
"7105","read","1","1"
"7106","scientificamerican","1","8"
"7107","rss","1","7"
"7108","sciam","1","7"
"7109","labxf154e","1","7"
"7110","ba4bcxr7kai","1","7"
"7111","yil2auoc8za","1","1"
"7112","qj6idk7rits","1","1"
"7113","l6gmwitksz0","1","1"
"7114","gin9vfwoqvq","1","1"
"7115","zc7t4kbf6nw","1","1"
"7116","i9og5soyxji","1","1"
"7117","qxvau8bzmbe","1","1"
"7118","oxygen","2","7"
"7119","breathing","2","3"
"7120","olfactory","2","2"
"7121","lactate","2","3"
"7122","evolved","2","2"
"7123","homeostatic","2","1"
"7124","availability","2","1"
"7125","hypoxia","2","7"
"7126","inducible","2","1"
"7127","hif","2","1"
"7128","established","2","1"
"7129","mediates","2","2"
"7130","olfr78","2","5"
"7131","expressed","2","3"
"7132","glomus","2","3"
"7133","carotid","2","4"
"7134","chemosensory","2","1"
"7135","artery","2","1"
"7136","bifurcation","2","1"
"7137","monitors","2","1"
"7138","stimulates","2","4"
"7139","seconds","2","1"
"7140","declines","2","1"
"7141","mutants","2","1"
"7142","fail","2","1"
"7143","ventilation","2","1"
"7144","hypercapnia","2","1"
"7145","structurally","2","1"
"7146","intact","2","1"
"7147","diminished","2","2"
"7148","metabolite","2","1"
"7149","hyperventilation","2","1"
"7150","activates","2","1"
"7151","heterologous","2","1"
"7152","experiments","2","5"
"7153","calcium","2","5"
"7154","sinus","2","1"
"7155","nerve","2","1"
"7156","olfaction","2","1"
"7157","acts","2","2"
"7158","circuit","2","1"
"7163","sun","2","2"
"7183","dynamos","2","1"
"7251","prevalence","2","1"
"7252","dynamo","2","2"
"7253","cores","2","4"
"7254","stages","2","4"
"7255","envelopes","2","2"
"7256","exhibit","2","1"
"7257","presumed","2","1"
"7258","residuals","2","1"
"7259","internal","2","1"
"7260","survive","2","2"
"7261","inability","2","2"
"7262","dipolar","2","1"
"7263","oscillation","2","1"
"7264","modes","2","1"
"7265","giant","2","1"
"7266","mode","2","1"
"7267","suppression","2","1"
"7268","giants","2","1"
"7269","heavier","2","1"
"7270","solar","2","2"
"7271","masses","2","3"
"7272","occurrence","2","1"
"7273","powerful","2","1"
"7274","weakened","1","3"
"7275","braking","1","3"
"7276","anomalously","1","1"
"7277","rapid","1","2"
"7278","stellar","1","3"
"7279","ages","1","3"
"7280","astrophysical","1","1"
"7281","lose","1","1"
"7282","angular","1","1"
"7283","momentum","1","1"
"7284","slowdown","1","1"
"7285","gyrochronology","1","2"
"7286","calculate","1","1"
"7287","calibration","1","1"
"7288","recently","1","1"
"7289","untested","1","1"
"7290","gigayear","1","1"
"7291","gyr","1","2"
"7292","intermediate","1","1"
"7293","determined","1","1"
"7294","asteroseismology","1","1"
"7295","agree","1","1"
"7296","relations","1","2"
"7297","fail","1","1"
"7298","asteroseismic","1","2"
"7299","modelling","1","1"
"7300","confirm","1","1"
"7301","evolved","1","1"
"7302","incorporate","1","1"
"7303","dramatically","1","1"
"7304","unlike","1","1"
"7305","existing","1","1"
"7306","reproduce","1","1"
"7307","dynamos","1","1"
"7308","weaker","1","1"
"7309","magnetized","1","1"
"7310","diagnostic","1","1"
"7311","halfway","1","1"
"7312","main","1","1"
"7313","lifetimes","1","1"
"7314","lee","2","3"
"7315","rules","2","2"
"7316","massive","2","2"
"7317","open","2","4"
"7318","corrections","2","1"
"7319","biochemistry","2","1"
"7320","jeehyung","2","1"
"7321","wipapat","2","1"
"7322","kladwang","2","1"
"7323","minjae","2","1"
"7324","daniel","2","4"
"7325","cantu","2","1"
"7326","azizyan","2","1"
"7327","hanjoo","2","1"
"7328","kim","2","2"
"7329","alex","2","1"
"7330","limpaecher","2","1"
"7331","snehal","2","1"
"7332","gaikwad","2","1"
"7333","sungroh","2","1"
"7334","yoon","2","1"
"7335","adrien","2","1"
"7336","treuille","2","1"
"7337","rhiju","2","1"
"7338","eterna","2","1"
"7339","participants","2","1"
"7340","february","2","2"
"7341","chen","2","2"
"7342","genome","2","2"
"7343","tiger","2","2"
"7344","mosquito","2","2"
"7345","aedes","2","2"
"7346","albopictus","2","2"
"7347","xiao","2","1"
"7348","guang","2","1"
"7349","xuanting","2","1"
"7350","jiang","2","1"
"7351","jinbao","2","1"
"7352","meng","2","1"
"7353","yang","2","2"
"7354","yuhua","2","1"
"7355","deng","2","2"
"7356","zhang","2","2"
"7357","mariangela","2","1"
"7358","bonizzoni","2","1"
"7359","wannes","2","1"
"7360","dermauw","2","1"
"7361","vontas","2","1"
"7362","peter","2","2"
"7363","armbruster","2","1"
"7364","xin","2","2"
"7365","huang","2","3"
"7366","yulan","2","1"
"7367","hao","2","1"
"7384","grammar","1","1"
"7385","language","1","2"
"7386","acquisition","1","2"
